target_id,kepid,target_name,kepoi_name,kepler_name,mission,class_label,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_duration,koi_time0bk,koi_model_snr,koi_depth,koi_impact,koi_prad,koi_steff,koi_slogg,koi_srad,koi_kepmag,source_catalog,dataset_version,selection_seed
KIC 6629156,6629156,K06747.01,K06747.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.71538172,5.0,131.5505,,,,,,,,14.67,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6679504,6679504,K07788.01,K07788.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.798467681,0.86,132.04627,9.4,120.7,0.331,0.82,5575.0,4.557,0.733,15.89,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6780367,6780367,K07789.01,K07789.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,175.358905,5.34,212.2454,9.1,215.0,0.034,2.9,5109.0,3.757,2.02,13.385,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6795089,6795089,K07792.01,K07792.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,96.231257,2.488,217.00033,8.8,938.0,0.442,29.26,4895.0,2.674,9.529,13.648,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6852354,6852354,K04889.01,K04889.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,101.97435125,2.34,163.8034772,,,,,,,,15.968,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 6863840,6863840,K06779.01,K06779.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.926366998,3.98088,131.7468446,1093.2,399530.0,0.498,53.63,5176.0,4.542,0.76,15.138,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7024045,7024045,K05347.01,K05347.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,23.9341825,1.607,145.76028,6.5,228.1,0.0465,1.03,4415.0,4.58,0.715,14.869,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7045435,7045435,K04608.01,K04608.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.93479255,4.5838,131.88578,78.3,247.5,1.2,24.75,6018.0,4.33,1.053,14.198,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7090801,7090801,K06817.01,K06817.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,548.08441,17.66,367.3828,7.4,560.0,0.1531,2.35,5780.0,4.438,1.0,9.233,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7119080,7119080,K06154.01,K06154.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,13.59940118,2.52,133.0874188,,,,,,,,15.191,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7174911,7174911,K05362.01,K05362.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,150.70039392,2.82,278.5397643,,,,,,,,15.396,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7176424,7176424,K05363.01,K05363.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,44.48477463,1.67,142.9633835,,,,,,,,15.179,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7185710,7185710,K08136.01,K08136.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,160.243128,5.393,162.4736,10.2,556.4,0.258,15.72,5128.0,3.091,6.775,14.859,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7192680,7192680,K05368.01,K05368.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,114.25041494,2.11,235.8523992,,,,,,,,15.872,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7198881,7198881,K06158.01,K06158.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,182.467019,7.607,215.019,12.5,1020.0,0.0158,3.73,6299.0,4.401,1.167,13.408,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7207081,7207081,K05374.01,K05374.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,239.25578975,5.21,133.1367334,,,,,,,,13.816,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7255910,7255910,K05376.01,K05376.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,274.553579,5.95,158.0863,6.7,218.3,0.1125,1.66,6267.0,4.334,1.118,13.715,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7377200,7377200,K07836.01,K07836.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,471.65421,3.456,421.64532,12.5,479.7,0.85,4.11,6061.0,4.025,1.653,13.681,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7386200,7386200,K05386.01,K05386.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,575.42002,17.22,369.5923,11.7,401.7,0.1538,1.91,6025.0,4.448,0.949,14.693,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7464205,7464205,K06160.01,K06160.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,151.31847,16.45,148.9275,6.0,105.4,0.3788,1.13,6003.0,4.346,1.085,12.744,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7701809,7701809,K05415.01,K05415.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,30.2111162,4.202,160.3175,6.5,92.6,0.0666,4.44,5132.0,3.321,4.732,13.514,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7733540,7733540,K06910.01,K06910.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.77258608,2.7,131.7134714,,,,,,,,15.214,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7751294,7751294,K08269.01,K08269.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,371.4589776,10.0734,309.8187992,10.8,456.6,0.037,2.22,6388.0,4.427,1.033,14.28,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7761585,7761585,K04140.01,K04140.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,205.30627,7.86,186.434,6.4,671.0,0.1543,2.48,6045.0,4.494,0.955,15.971,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7770471,7770471,K03706.01,K03706.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.157804607,4.66082,132.448327,1837.9,605710.0,0.26,118.11,6510.0,4.219,1.425,14.62,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7871395,7871395,K06927.01,K06927.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,501.07647447,3.21,143.2445125,,,,,,,,14.795,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7891264,7891264,K07855.01,K07855.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,25.166806,2.111,150.271,7.2,1350.0,0.65,2.72,5013.0,4.574,0.704,15.743,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7900100,7900100,K04515.01,K04515.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,397.73781,13.08,171.6552,8.8,460.8,0.1656,2.2,6194.0,4.457,1.02,15.548,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7900727,7900727,K05443.01,K05443.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,348.61891,3.567,227.3466,5.8,689.0,0.282,2.4,5911.0,4.519,0.914,15.306,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7916058,7916058,K05445.01,K05445.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,7.1091096,10.67,133.4379,13.0,156.7,0.663,1.08,5665.0,4.568,0.82,15.71,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7967210,7967210,K05452.01,K05452.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,362.49906,12.17,404.3391,10.3,522.5,0.5297,2.51,6043.0,4.369,1.065,15.259,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 7970194,7970194,K05453.01,K05453.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,190.65896,35.472,164.9278,18.3,552.8,0.9508,2.54,5508.0,4.549,0.835,15.043,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8008913,8008913,K08271.01,K08271.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,34.9989085,1.764,160.32308,7.5,427.1,0.896,1.65,4559.0,4.653,0.648,15.326,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8027902,8027902,K06955.01,K06955.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.79621807,10.16,131.54732,42.0,47.0,0.72,1.54,7117.0,3.988,2.09,12.895,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8043721,8043721,K04812.01,K04812.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.77957913,2.457,131.7173,11.1,70.4,0.183,0.71,5699.0,4.553,0.853,15.703,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8123170,8123170,K06972.01,K06972.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.03905082,3.035,132.5348,9.9,43.8,0.4522,0.87,6558.0,4.239,1.28,13.835,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8143170,8143170,K06976.01,K06976.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,28.787257509,13.953,137.094192,1292.0,49618.0,0.559,91.26,5154.0,3.461,3.981,12.85,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8179973,8179973,K01019.01,K01019.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,2.49705175,3.79,135.3072596,,,,,,,,10.266,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8293631,8293631,K08274.01,K08274.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,449.557346,17.227,142.8226,28.4,1193.1,0.69,55.33,5323.0,2.51,15.075,13.81,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8440062,8440062,K07886.01,K07886.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,366.71923,9.8,185.6459,9.8,246.4,0.592,3.35,6295.0,3.907,2.049,13.302,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8505674,8505674,K05526.01,K05526.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,43.169798,9.686,159.086,6.9,120.8,0.5639,1.47,5929.0,4.176,1.292,13.158,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8510197,8510197,K05530.01,K05530.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,591.37382,4.35,333.48076,10.7,245.0,0.1609,2.2,6609.0,4.183,1.391,12.913,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8554498,8554498,K00005.02,K00005.02,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,7.05185637,3.69,133.3669015,,,,,,,,11.665,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8590776,8590776,K07900.01,K07900.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,33.8938177,2.012,135.3496,6.8,205.1,0.332,1.22,5818.0,4.554,0.848,14.517,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8712863,8712863,K07908.01,K07908.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.532493086,2.145,131.90244,8.9,19.9,0.558,1.87,6894.0,3.476,4.032,11.238,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8739209,8739209,K07084.01,K07084.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.6972959,21.335,131.753,23.6,19.7,0.995,1.07,6313.0,4.12,1.594,11.956,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8761550,8761550,K07912.01,K07912.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,224.591055,3.232,208.7904,8.2,125.2,0.768,2.17,5786.0,3.992,1.771,12.238,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8808064,8808064,K08169.01,K08169.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,447.97028,10.857,559.6455,9.2,512.7,0.021,2.0,5911.0,4.53,0.887,15.152,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8912730,8912730,K03850.01,K03850.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,11.3775281,12.918,132.5848,38.2,1651.3,1.415,82.26,6943.0,4.162,1.66,13.93,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8940700,8940700,K04876.01,K04876.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,190.60563,14.33,229.5171,11.6,153.6,0.0108,1.6,6200.0,4.214,1.287,13.431,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8957572,8957572,K07115.01,K07115.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.5765874,15.18,132.4469,27.9,29.2,1.04,15.68,6742.0,3.688,3.138,12.232,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8958359,8958359,K04770.01,K04770.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,245.059374,9.549,301.678,15.1,165.0,0.0927,1.63,6036.0,4.127,1.265,12.854,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8977176,8977176,K07119.01,K07119.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.50948306,3.14,132.0386,8.0,74.6,0.3535,1.22,6344.0,4.091,1.39,13.545,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 8979500,8979500,K05594.01,K05594.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,113.556471,2.383,186.2321,7.6,278.7,0.1828,6.76,4842.0,3.167,4.164,13.316,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9007866,9007866,K01407.01,K01407.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.3866358,4.77,134.3472,6.8,70.1,0.3783,0.72,5693.0,4.551,0.856,15.755,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9087071,9087071,K05611.01,K05611.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,209.238576,2.245,321.1236,5.4,154.7,0.2683,1.43,6302.0,4.345,1.135,13.564,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9092897,9092897,K07600.01,K07600.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.9169155,2.11,132.2130377,,,,,,,,12.94,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9118858,9118858,K05620.01,K05620.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,392.89275632,4.93,436.2879702,,,,,,,,13.802,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9142334,9142334,K05624.01,K05624.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,502.658,19.51,174.6294,10.0,216.0,0.3138,0.69,3754.0,4.773,0.473,13.676,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9274431,9274431,K05650.01,K05650.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,117.844963,1.951,229.8693,6.6,1043.0,0.4594,2.52,5317.0,4.595,0.769,15.844,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9292130,9292130,K07602.01,K07602.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,362.747593,16.45,368.2357,13.0,132.4,0.3185,2.51,6176.0,3.885,2.16,10.662,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9304923,9304923,K06200.01,K06200.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,200.762693,2.215,308.7451,5.5,1920.0,42.778,15056.9,7981.0,3.716,3.298,12.377,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9392016,9392016,K07935.01,K07935.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,350.65158,7.976,208.7904,8.2,248.1,0.004,1.31,5882.0,4.56,0.833,14.375,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9455322,9455322,K05675.01,K05675.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,180.890384,1.901,162.9617,5.8,205.3,0.3417,2.47,7037.0,4.136,1.683,13.61,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9455526,9455526,K05676.01,K05676.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,60.0546149,3.435,181.8867,11.8,326.1,0.3355,5.24,5242.0,3.606,2.917,13.571,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9463329,9463329,K05679.01,K05679.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,615.81928,14.93,261.7343,11.0,168.0,0.1794,1.24,6120.0,4.489,0.955,13.027,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9652166,9652166,K07216.01,K07216.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.646523404,3.917,131.6881,14.2,25.2,0.494,0.85,7257.0,4.185,1.631,12.884,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9717958,9717958,K04313.01,K04313.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,67.7125988,1.538,149.82165,13.4,542.4,1.8756,82.63,6309.0,4.517,0.847,14.213,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9758615,9758615,K05709.01,K05709.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,94.20561159,6.62,169.2951411,,,,,,,,11.613,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9771576,9771576,K08185.01,K08185.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,398.71694,21.6,481.1929,13.7,893.9,1.219,21.25,5303.0,4.594,0.771,14.966,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9839062,9839062,K07968.01,K07968.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,424.623345,9.666,218.25955,60.2,5132.1,0.819,8.13,6339.0,4.454,1.017,15.513,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9873604,9873604,K08188.01,K08188.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,522.33888,13.53,344.6934,12.0,423.7,0.039,5.65,5103.0,3.606,2.816,13.902,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9953736,9953736,K07262.01,K07262.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.50818743,3.433,131.63064,29.1,54.9,0.779,1.26,7141.0,4.243,1.56,13.313,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 9963639,9963639,K07266.01,K07266.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,7.4185369,1.451,131.5282,5.2,14.7,0.053,0.81,9763.0,4.179,2.045,11.364,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10014875,10014875,K07983.01,K07983.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,453.64875,18.34,296.6153,9.0,523.4,0.519,2.18,6060.0,4.509,0.925,15.677,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10130646,10130646,K05765.01,K05765.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,390.40832,7.916,265.436,8.5,251.9,0.0407,0.63,3659.0,4.858,0.4,13.974,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10132552,10132552,K05766.01,K05766.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,191.528018,2.342,260.9129,6.4,171.8,0.0258,1.32,6054.0,4.416,1.009,13.337,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10139620,10139620,K04065.01,K04065.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,372.37369,12.33,138.0835,15.6,666.1,0.3052,2.68,6109.0,4.455,1.029,15.423,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10140843,10140843,K04579.01,K04579.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,367.19796,15.92,134.1748,10.7,146.1,0.0858,1.08,6054.0,4.525,0.889,13.592,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10266852,10266852,K05781.01,K05781.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,179.27230765,2.21,149.1729837,,,,,,,,12.752,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10267121,10267121,K07609.01,K07609.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,36.136968,15.42,137.0578,10.4,152.0,0.296,1.3,6258.0,4.442,1.046,15.44,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10387742,10387742,K02583.02,K02583.02,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,251.7512,4.314,271.06864,7.5,114.3,0.943,1.25,5640.0,4.492,0.921,12.623,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10519701,10519701,K08212.01,K08212.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,334.87402,35.42,426.2844,19.1,387.8,1.165,47.48,6122.0,3.811,2.348,13.381,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10532751,10532751,K08292.01,K08292.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,367.761848,4.891,194.7697,9.8,428.0,0.025,20.06,5348.0,2.897,9.888,10.736,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10581918,10581918,K03807.01,K03807.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.801863222,7.2492,132.48449,463.4,262580.0,0.681,145.36,7479.0,3.919,2.324,12.796,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10591578,10591578,K05811.01,K05811.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,44.51439331,1.55,172.4645281,,,,,,,,14.424,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10616317,10616317,K05813.01,K05813.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,38.27772448,1.73,157.8294108,,,,,,,,14.293,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10620329,10620329,K00066.01,K00066.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,0.436282594,1.3988,170.702041,218.3,536.4,1.269,83.25,8491.0,3.853,2.622,11.002,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10729472,10729472,K04453.01,K04453.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,357.13089,13.04,157.7985,11.8,330.5,0.1365,1.62,5838.0,4.529,0.897,15.271,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 10905641,10905641,K05840.01,K05840.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,460.77905,15.541,533.8441,12.7,239.3,0.324,4.24,6126.0,3.731,2.717,13.462,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11087662,11087662,K08218.01,K08218.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,264.63654,42.77,190.9169,28.2,431.8,1.247,42.55,6564.0,4.198,1.461,13.328,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11124703,11124703,K04445.01,K04445.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,244.60373,10.87,230.282,17.7,769.8,0.2652,2.1,5166.0,4.593,0.771,15.319,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11303811,11303811,K03744.01,K03744.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,1.705780649,1.6271,133.15662,31.8,15498.0,1.231,25.95,4970.0,4.665,0.591,15.77,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11357185,11357185,K08051.01,K08051.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,185.243906,3.276,177.2769,7.9,383.9,0.726,2.38,6218.0,4.417,1.131,14.652,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11390109,11390109,K04210.01,K04210.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,398.40957,11.486,178.4393,11.0,880.3,0.1165,3.33,6251.0,4.378,1.119,15.244,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11499757,11499757,K07450.01,K07450.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,12.314402323,5.8903,134.2520931,2540.6,393900.0,0.506,75.21,6247.0,4.433,1.066,14.76,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11553598,11553598,K04511.01,K04511.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,370.62071,12.58,311.1842,10.5,344.3,0.1419,2.12,6432.0,4.382,1.136,15.045,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11601357,11601357,K07459.01,K07459.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,3.55027051,1.879,133.7711,7.6,212.7,0.022,1.15,5497.0,4.581,0.8,15.81,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
KIC 11621897,11621897,K07618.01,K07618.01,,Kepler,nontransit,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,21.6817115,7.18,137.009,6.9,73.5,0.27,0.89,6297.0,4.448,1.031,14.491,NASA Exoplanet Archive KOI Cumulative Table,v1_600,42
